period_id,fort_id,start_year,end_year,period_type,period_notes,period_order,name_primary,state_territory
929,691,1860,,,,0,Fort Pequod,KY
903,665,1850,,,,0,Frankfort Arsenal,KY
947,709,1864,,,,0,Henderson Earthworks,KY
906,668,1750,,,,0,Indian Old Fields,KY
892,654,1752,,,,0,John Findlay's Trading Post,KY
899,661,1860,,,,0,Keller's Bridge Stockade,KY
898,660,1862,1865,,,0,Lebanon Junction Fort,KY
942,704,1771,,,,0,Long Hunter Camp,KY
955,717,1864,1865,,,0,Mayfield Forts,KY
954,716,,,,Unparsed: unknown dates,0,O'Byam's Fort,KY
901,663,,,,Unparsed: unknown dates,0,Old Indian Stockade,KY
917,679,,,,Unparsed: 100 BC - 500 AD,0,Portsmouth Old Fort,KY
916,678,1861,1865,,,0,Post at Lebanon,KY
889,651,1791,,,,0,Post at the Forks of Licking,KY
891,653,1865,,,,0,Shelbyville Blockhouse,KY
902,664,1898,,,,0,Spanish-American War Camps of Lexington,KY
922,684,1769,,,,0,Station Camp,KY
910,672,1775,,,,0,Twitty's Fort,KY
1136,879,1778,1779,,,0,Amite River Post,LA
1129,875,1861,1864,,,0,Baton Rouge Civil War Camps,LA
1051,811,1815,,,,0,Battery Bienvenue,LA
1052,811,1826,1877,,,1,Battery Bienvenue,LA
1012,772,1864,,,,0,Battery at Mrs. George's,LA
1056,815,1814,1815,,,0,Bayou Dupré Redoubt,LA
1053,812,1815,,,,0,Bayou Jumonville Redoubt,LA
1021,781,1864,,,,0,Bayou L'Eau Noir Battery,LA
1003,763,1864,,,,0,Bushley Creek Battery,LA
1151,891,1861,1862,,,0,Calcasieu Lake Redoubt,LA
1155,895,1862,,,,0,Camp Abundance,LA
1095,845,1865,,,,0,Camp Baptiste,LA
1160,900,1863,,,,0,Camp Barri Croquant,LA
1169,906,1863,,,,0,Camp Bayou Portage,LA
979,740,1864,,,,0,Camp Bayou de Siard,LA
960,722,1862,,,,0,Camp Beach Creek,LA
1102,852,1863,,,,0,Camp Beal,LA
1097,847,1863,,,,0,Camp Beaver Creek,LA
969,731,1864,,,,0,Camp Bellwood,LA
1048,808,1814,,,,0,Camp Bertonniere,LA
1161,901,1863,,,,0,Camp Bourbeaux,LA
1168,905,1864,,,,0,Camp Boutte,LA
994,755,1861,,,,0,Camp Bruin,LA
995,755,1863,,,,1,Camp Bruin,LA
1084,835,1898,,,,0,Camp Caffery,LA
1162,902,1863,,,,0,Camp Carrion Crow,LA
1101,851,1864,,,,0,Camp Carter,LA
1149,889,1862,,,,0,Camp Charles,LA
972,734,1863,,,,0,Camp Clebourne,LA
1123,871,1855,,,,0,Camp Cobb,LA
1124,871,1861,,,,1,Camp Cobb,LA
1125,871,1862,,,,2,Camp Cobb,LA
1016,776,1860,,,,0,Camp Cocksfaw,LA
1023,783,1864,,,,0,Camp Coco,LA
1009,769,1864,1865,,,0,Camp Cotile,LA
1018,778,1863,,,,0,Camp Cotton,LA
1082,833,1862,,,,0,Camp Covington (2),LA
1020,780,1927,,,,0,Camp Custer,LA
1173,910,1862,1863,,,0,Camp Dauterive,LA
1175,912,1865,,,,0,Camp DeBlanc,LA
1011,771,1863,,,,0,Camp DeSoto,LA
988,749,1863,,,,0,Camp Delhi,LA
999,759,1862,,,,0,Camp Doty,LA
1040,800,1846,,,,0,Camp Duty,LA
989,750,1862,,,,0,Camp Edwards,LA
1025,785,1864,,,,0,Camp Eggeling,LA
1178,915,1864,,,,0,Camp Emory,LA
1045,805,1885,,,,0,Camp Endicott,LA
1174,911,1863,,,,0,Camp Fausse Pointe,LA
1176,913,1862,1863,,,0,Camp Field,LA
957,719,1897,,,,0,Camp Foster,LA
971,733,1837,,,,0,Camp Fudge,LA
1150,890,1862,,,,0,Camp Fullman,LA
1177,914,1864,,,,0,Camp Fusalier,LA
1038,798,1908,1926,,,0,Camp Gardiner,LA
1198,935,1862,,,,0,Camp Gillis,LA
1044,804,1883,,,,0,Camp Gladden,LA
1026,786,1864,,,,0,Camp Glenwood,LA
1205,942,1862,,,,0,Camp Goode,LA
1188,925,1889,,,,0,Camp Gourrier,LA
1015,775,1863,,,,0,Camp Green,LA
1207,944,1814,1815,,,0,Camp Hopkins,LA
1171,908,1862,,,,0,Camp Iberia,LA
958,720,1915,,,,0,Camp Jumel,LA
1163,903,1863,,,,0,Camp La Salle Coulee,LA
1192,929,1814,1815,,,0,Camp Lafourche,LA
1189,926,1861,,,,0,Camp Landry,LA
1156,896,1864,,,,0,Camp Leroy Stafford,LA
1022,782,1862,,,,0,Camp Louis Druillet,LA
1002,762,1862,,,,0,Camp Magnolia,LA
959,721,1864,,,,0,Camp Magruder,LA
1142,884,1861,,,,0,Camp Manchac,LA
1077,829,1861,1864,,,0,Camp Mandeville,LA
1090,840,1897,,,,0,Camp May,LA
1154,894,1862,,,,0,Camp Mermentau,LA
1108,857,1862,,,,0,Camp Miles,LA
1172,909,1863,,,,0,Camp Misery,LA
981,742,1862,1863,,,0,Camp Monroe,LA
961,723,1862,,,,0,Camp Nathan Smith,LA
985,746,1863,1864,,,0,Camp Neal,LA
1105,854,1864,,,,0,Camp Norwood,LA
984,745,1862,,,,0,Camp Oak Grove,LA
983,744,1864,,,,0,Camp Oak Ridge,LA
996,756,1861,,,,0,Camp Oakley,LA
1158,898,1862,,,,0,Camp Overton,LA
1029,789,1862,,,,0,Camp Pane,LA
992,753,1863,,,,0,Camp Perkins,LA
998,758,1863,,,,0,Camp Pisgah,LA
1159,899,1862,,,,0,Camp Porter,LA
964,726,1806,,,,0,Camp Potrero,LA
1096,846,1861,,,,0,Camp Pulaski,LA
1148,888,1862,,,,0,Camp Reid,LA
1099,849,1864,,,,0,Camp Relief,LA
1092,842,1862,1863,,,0,Camp Ruggles,LA
974,736,1844,1845,,,0,Camp Salubrity,LA
975,736,1863,1865,,,1,Camp Salubrity,LA
1091,841,1863,,,,0,Camp Simonton,LA
1083,834,1862,,,,0,Camp Slocum,LA
1121,869,1862,,,,0,Camp Spiller,LA
1013,773,1863,,,,0,Camp Stonewall,LA
1179,916,1862,,,,0,Camp Teche,LA
1062,820,1809,,,,0,Camp Terre aux Boeufs,LA
1197,934,1862,,,,0,Camp Terrebonne,LA
1117,865,1862,,,,0,Camp Thompson,LA
980,741,1861,1864,,,0,Camp Trenton,LA
1122,870,1862,,,,0,Camp Turner,LA
1195,932,1862,,,,0,Camp Vacherie,LA
1118,866,1862,,,,0,Camp Vernon,LA
1193,930,1862,,,,0,Camp Vincent,LA
1043,803,1872,,,,0,Camp Warmoth,LA
1093,843,1863,,,,0,Camp Wheat,LA
1204,941,1862,,,,0,Camp Wilson,LA
1027,787,1864,,,,0,Camp Worthington,LA
1066,823,1814,,,,0,Camp at Barataria,LA
1128,874,1862,,,,0,Camp at Benton's Ferry,LA
1017,777,1862,,,,0,Camp at Cheneyville,LA
1014,774,1863,,,,0,Camp at Clear Creek,LA
993,754,1863,,,,0,Camp at Hard Times,LA
1087,837,1819,,,,0,Camp at Jacksonville,LA
965,727,1806,,,,0,Camp at La Pedria,LA
982,743,1863,,,,0,Camp at Lake Lafourche,LA
1080,832,1862,,,,0,Camp at Madisonville,LA
1081,832,1864,,,,1,Camp at Madisonville,LA
1140,882,1861,,,,0,Camp at Montgomery's Ferry,LA
1046,806,1898,,,,0,Camp at New Orleans Fair Grounds,LA
1103,853,1861,,,,0,Camp at Olive Branch Station,LA
1104,853,1863,,,,1,Camp at Olive Branch Station,LA
1065,822,1814,,,,0,Camp at Power's Point,LA
1067,824,1862,,,,0,Camp at Quarantine Station,LA
1201,938,1863,,,,0,Camp at Terrebonne Crossing,LA
962,724,1862,1863,,,0,Camp at Vienna,LA
1088,838,1814,,,,0,Camp at Washington Field,LA
1098,848,1862,1863,,,0,Camp at Williams' Bridge,LA
991,752,1863,,,,0,Camp at Young's Point,LA
1126,872,1862,,,,0,Camp on Comite River,LA
1146,887,1823,,,,0,Cantonment Atkinson,LA
1147,887,1829,1832,,,1,Cantonment Atkinson,LA
1209,946,1813,,,,0,Cantonment Caminada,LA
1085,836,1812,,,,0,Cantonment on the Little Bogue Falaya River,LA
1086,836,1818,,,,1,Cantonment on the Little Bogue Falaya River,LA
1054,813,1814,1815,,,0,Fishermen's Village Redoubt,LA
1127,873,1767,,,,0,Forks of the Amite Post,LA
1134,878,1722,,,,0,Forks of the Iberville Post,LA
1135,878,1767,,,,1,Forks of the Iberville Post,LA
1181,918,1861,1863,,,0,Fort Berwick,LA
1180,917,1863,1865,,,0,Fort Bisland,LA
1068,825,1756,,,,0,Fort Bourbon,LA
1069,825,1793,1803,,,1,Fort Bourbon,LA
1070,825,1814,1815,,,2,Fort Bourbon,LA
1130,876,1765,1768,,,0,Fort Bute,LA
1131,876,1778,1794,,,1,Fort Bute,LA
1184,921,1861,1863,,,0,Fort Chene,LA
977,738,1790,,,,0,Fort Coutier,LA
1059,817,1815,,,,0,Fort Darby,LA
1208,945,1861,1862,,,0,Fort Guion,LA
1050,810,1822,1871,,,0,Fort Macomb,LA
1110,859,1864,1865,,,0,Fort Morganza,LA
997,757,,,,Unparsed: no date,0,Fort Necessity,LA
1078,830,1813,1815,,,0,Fort Oak,LA
1049,809,1813,1827,,,0,Fort Petite Coquilles,LA
1057,816,1856,1860,,,0,Fort Proctor,LA
1058,816,1944,,,,1,Fort Proctor,LA
1206,943,1861,1862,,,0,Fort Quitman,LA
1132,877,1767,1769,,,0,Fort San Gabriel,LA
1133,877,1770,1779,,,1,Fort San Gabriel,LA
1005,765,1767,1769,,,0,Fort San Luis de Natches,LA
973,735,1817,1822,,,0,Fort Selden,LA
1109,858,1716,1737,,,0,Fort St. Joseph,LA
1112,861,1729,,,,0,Fort St. Reine,LA
1143,885,1863,1864,,,0,Fort Stephens,LA
1111,860,1863,,,,0,Fort Sterling,LA
1031,791,1750,1778,,,0,Fort Tigouyou,LA
1107,856,1716,,,,0,Fort Tunicas,LA
1041,801,1858,,,,0,Fort Vigilance,LA
1039,799,1718,,,,0,Fort at Bayou Choupic,LA
976,737,1712,,,,0,Fort at Bon Dieu Falls,LA
1094,844,1810,,,,0,Fort at Bookter's Landing,LA
1036,796,1729,1731,,,0,Fort at Cannes Brûlées,LA
1137,880,1778,1804,,,0,Fort at Gálveztown,LA
1138,880,1814,,,,1,Fort at Gálveztown,LA
1037,797,1729,1731,,,0,Fort at Tchoupitoulas,LA
1114,863,1729,1780,,,0,Fort la Pointe Coupée,LA
1191,928,1710,,,,0,Fort les Oumas,LA
1076,828,1740,,,,0,Fort of the Colapissas,LA
1000,760,1729,1731,,,0,Fort of the Natchez,LA
1072,827,1722,1750,,,0,Fortifications at the Balize,LA
1073,827,1767,1778,,,1,Fortifications at the Balize,LA
1074,827,1778,1792,,,2,Fortifications at the Balize,LA
1075,827,1794,1815,,,3,Fortifications at the Balize,LA
1063,821,1722,1817,,,0,Fortifications at the English Turn,LA
1064,821,1862,,,,1,Fortifications at the English Turn,LA
1071,826,1861,1865,,,0,Head of Passes Fort,LA
970,732,1814,1815,,,0,Indian Camp,LA
1187,924,1863,,,,0,Indian Village Redoubt,LA
1060,818,1759,,,,0,Kenilworth Blockhouse,LA
1024,784,1863,1864,,,0,Long Bridge Breastworks,LA
978,739,1864,,,,0,Monett's Bluff Breastworks,LA
1182,919,1862,1866,,,0,Morgan City Civil War Defenses,LA
1042,802,1861,1866,,,0,New Orleans Civil War Defenses,LA
1047,807,1919,1966,,,0,New Orleans Port of Embarkation,LA
1186,923,,,,Unparsed: unknown dates,0,Pelican Battery,LA
1119,867,1862,1866,,,0,Port Hudson Civil War Defenses,LA
1144,886,1862,,,,0,Post at Bayou De Sair,LA
1145,886,1864,,,,1,Post at Bayou De Sair,LA
1035,795,1864,1865,,,0,Post at Bayou des Allemands,LA
1200,937,1865,,,,0,Post at Bayou du Ashland,LA
1028,788,1862,1865,,,0,Post at Bonnet Carré,LA
1034,794,1863,1865,,,0,Post at Boutte Station,LA
1008,768,1865,,,,0,Post at Bullet's Bayou,LA
956,718,1718,,,,0,Post at Cado de Aquin,LA
1141,883,1814,,,,0,Post at Carthage,LA
1202,939,1864,,,,0,Post at Chacahoula,LA
1100,850,1863,1864,,,0,Post at Clinton,LA
966,728,1803,1806,,,0,Post at Comichi,LA
1030,790,1862,1864,,,0,Post at Frenier Station,LA
987,748,1863,,,,0,Post at Goodrich's Landing,LA
1153,893,1861,,,,0,Post at Grande Chenier,LA
1190,927,1864,,,,0,Post at Hermitage Landing,LA
1032,792,1772,,,,0,Post at Itinueses,LA
967,729,1805,,,,0,Post at La Nana,LA
1199,936,1864,1865,,,0,Post at Lafourche Crossing,LA
1079,831,1814,1815,,,0,Post at Madisonville Navy Yard,LA
1152,892,1862,,,,0,Post at Mermentau Pass,LA
990,751,1863,1865,,,0,Post at Milliken's Bend,LA
1196,933,1864,1865,,,0,Post at Napoleonville,LA
1170,907,1790,,,,0,Post at New Iberia,LA
1115,864,1804,,,,0,Post at Pointe Coupée,LA
1116,864,1809,,,,1,Post at Pointe Coupée,LA
986,747,1863,,,,0,Post at Providence,LA
1061,819,1793,,,,0,Post at San Bernardo,LA
1033,793,1864,,,,0,Post at Sand Hill,LA
1120,868,1863,,,,0,Post at Springfield Landing,LA
1010,770,1790,,,,0,Post at Tensas,LA
1203,940,1864,1865,,,0,Post at Tigerville,LA
1194,931,1779,1793,,,0,Post at Valenzuela dans La Fourche,LA
1157,897,1865,,,,0,Post at Washington,LA
1006,766,1801,1804,,,0,Post of Concordia,LA
1185,922,1864,,,,0,Post on Bayou Louis,LA
963,725,1805,1806,,,0,Post on Bayou Pierre,LA
1019,779,1780,,,,0,Poste des Avoyelles,LA
1164,904,1763,,,,0,Posts at Attakapas,LA
1165,904,1769,1804,,,1,Posts at Attakapas,LA
1166,904,1804,1808,,,2,Posts at Attakapas,LA
1167,904,1818,1819,,,3,Posts at Attakapas,LA
1001,761,1864,,,,0,Pritchard Landing Battery,LA
968,730,1864,,,,0,Sabine Town Breastworks,LA
1113,862,1810,,,,0,St. Francisville Post,LA
1139,881,1864,,,,0,Stockade at Doyal's Plantation,LA
1089,839,1766,,,,0,Tangipahoa River Blockhouse,LA
1106,855,1778,1779,,,0,Thompson's Creek Post,LA
1055,814,1827,1865,,,0,Tower Dupré,LA
1004,764,1864,,,,0,Trinity Battery,LA
1007,767,1864,1865,,,0,Vidalia Redoubt,LA
1183,920,1863,,,,0,Young's Fort,LA
1278,1002,1776,1815,,,0,Acushnet Fort,MA
1322,1040,1666,1676,,,0,Agawam Indian Fort,MA
1210,947,1810,,,,0,Amesbury Powder House,MA
1217,953,1676,,,,0,Andover Garrison Houses,MA
1218,953,1705,,,,1,Andover Garrison Houses,MA
1337,1051,1756,1760,,,0,Ashfield Garrison Houses,MA
1341,1053,1745,1755,,,0,Athol Fort House,MA
1224,957,1664,,,,0,Bedford Garrison,MA
1234,967,1775,1776,,,0,Beverly Fort,MA
1235,967,1814,,,,1,Beverly Fort,MA
1329,1044,1740,,,,0,Blandford Fort,MA
1301,1023,1812,,,,0,Bolton Powder House,MA
1306,1027,1720,,,,0,Boylston Fort,MA
1285,1009,1675,,,,0,Bridgewater Fort,MA
1319,1037,1710,,,,0,Brimfield Forts,MA
1312,1032,1690,,,,0,Brookfield Garrison Houses,MA
1313,1032,1700,,,,1,Brookfield Garrison Houses,MA
1314,1032,1720,,,,2,Brookfield Garrison Houses,MA
1263,988,1861,,,,0,Camp Adams,MA
1259,984,1861,,,,0,Camp Andrew,MA
1327,1042,1905,1918,,,0,Camp Bartlett,MA
1260,985,1861,,,,0,Camp Brigham,MA
1252,977,1862,,,,0,Camp Cameron,MA
1253,978,1861,,,,0,Camp Ellsworth,MA
1292,1016,1873,1944,,,0,Camp Framingham,MA
1226,959,1917,,,,0,Camp Guild,MA
1310,1030,1799,1800,,,0,Camp Hill,MA
1287,1011,1862,,,,0,Camp Hooker,MA
1228,961,1917,,,,0,Camp Houston,MA
1238,970,1862,1865,,,0,Camp Lander,MA
1261,986,1862,1865,,,0,Camp Meigs,MA
1255,980,1861,,,,0,Camp Prospect Hill,MA
1227,960,1861,1862,,,0,Camp Schuyler,MA
1251,976,1860,,,,0,Camp Sheppard,MA
1298,1020,1860,,,,0,Camp Stevens,MA
1258,983,1861,1864,,,0,Camp Wightman,MA
1346,1058,1740,,,,0,Charlemont Forts,MA
1256,981,1808,1815,,,0,Charlestown Point Battery,MA
1221,955,1670,,,,0,Chelmsford Garrison Houses,MA
1222,955,1690,,,,1,Chelmsford Garrison Houses,MA
1288,1012,1676,,,,0,Chenery's Garrison,MA
1267,991,1952,1958,,,0,Cold War AAA Defenses of Boston,MA
1345,1057,1745,1760,,,0,Colrain Garrison Houses,MA
1225,958,1810,,,,0,Concord Powder House,MA
1335,1049,,,,Unparsed: unknown dates,0,Deerfield Garrison Houses,MA
1216,952,1700,,,,0,Dickenson's Garrison,MA
1269,993,1812,1815,,,0,Duxbury Batteries,MA
1276,1000,1602,,,,0,Elizabeth Island Fort,MA
1270,994,1776,1869,,,0,Fort Andrew,MA
1342,1054,1744,1760,,,0,Fort Burke,MA
1232,965,1794,1865,,,0,Fort Defiance,MA
1247,975,1775,1776,,,0,Fort Glover,MA
1248,975,1813,1815,,,1,Fort Glover,MA
1249,975,1863,1865,,,2,Fort Glover,MA
1250,975,1898,,,,3,Fort Glover,MA
1349,1061,1756,1760,,,0,Fort Hoosac,MA
1241,973,1775,1776,,,0,Fort Juniper,MA
1280,1004,1675,,,,0,Fort Leverett,MA
1242,974,1742,,,,0,Fort Miller,MA
1243,974,1775,,,,1,Fort Miller,MA
1244,974,1813,1815,,,2,Fort Miller,MA
1245,974,1863,1865,,,3,Fort Miller,MA
1246,974,1898,,,,4,Fort Miller,MA
1211,948,1775,,,,0,Fort Nichols,MA
1348,1060,1745,1754,,,0,Fort Pelham,MA
1213,950,1776,,,,0,Fort Philip,MA
1214,950,1808,1815,,,1,Fort Philip,MA
1343,1055,1744,1760,,,0,Fort Sheldon,MA
1347,1059,1744,1754,,,0,Fort Shirley,MA
1257,982,1808,1905,,,0,Fort Winthrop,MA
1237,969,1863,1865,,,0,Fort at Curtis Point,MA
1231,964,1863,1867,,,0,Fort at Eastern Point,MA
1212,949,1863,1865,,,0,Fort at Salisbury Point,MA
1223,956,1676,,,,0,French's Garrison,MA
1274,998,1602,,,,0,Gosnold's Fort,MA
1328,1043,1740,,,,0,Granville Garrison Houses,MA
1336,1050,,,,Unparsed: unknown dates,0,Greenfield Garrison Houses,MA
1296,1019,1676,,,,0,Groton Garrison Houses,MA
1297,1019,1694,,,,1,Groton Garrison Houses,MA
1332,1046,1675,1676,,,0,Hadley Stockade,MA
1266,990,1917,1919,,,0,Harvard Army Ground School,MA
1300,1022,1711,,,,0,Harvard Garrison House,MA
1333,1047,1675,1677,,,0,Hatfield Garrison Houses,MA
1215,951,,,,Unparsed: various dates,0,Haverhill Garrison Houses,MA
1264,989,1640,,,,0,Hingham Garrison Houses and Forts,MA
1265,989,1675,,,,1,Hingham Garrison Houses and Forts,MA
1309,1029,1687,,,,0,Huguenot Fort,MA
1229,962,1942,1943,,,0,Ipswich Camp,MA
1316,1034,1675,,,,0,John Ayres' Garrison,MA
1279,1003,1675,,,,0,John Russell's Garrison,MA
1320,1038,,,,Unparsed: unknown dates,0,King Philip's Stockade,MA
1302,1024,1676,,,,0,Lancaster Garrison Houses,MA
1303,1024,1697,,,,1,Lancaster Garrison Houses,MA
1219,954,1669,1686,,,0,Lowell Forts and Garrison Houses,MA
1220,954,1695,,,,1,Lowell Forts and Garrison Houses,MA
1233,966,1810,,,,0,Manchester Powder House,MA
1293,1017,1676,,,,0,Marlborough Garrison Houses,MA
1289,1013,1676,,,,0,Medfield Garrison Houses,MA
1317,1035,1676,1677,,,0,Menameset,MA
1286,1010,1670,1675,,,0,Middleberry Fort,MA
1290,1014,1676,,,,0,Millis Blockhouse,MA
1262,987,1811,,,,0,Milton Powder House,MA
1299,1021,1600,1699,,17th century,0,Nashoba Indian Fort,MA
1240,972,1629,,,,0,Naumkeag Fort,MA
1350,1062,1754,,,,0,New Framingham Fort,MA
1330,1045,1676,,,,0,Northampton Garrison Houses,MA
1331,1045,1687,,,,1,Northampton Garrison Houses,MA
1338,1052,1673,1675,,,0,Northfield Forts and Garrison Houses,MA
1339,1052,1676,1690,,,1,Northfield Forts and Garrison Houses,MA
1340,1052,1713,1760,,,2,Northfield Forts and Garrison Houses,MA
1230,963,1814,,,,0,Old Stone Fort,MA
1311,1031,1812,1840,,,0,Oxford Powder House,MA
1277,1001,1675,,,,0,Palmer's Island Garrison,MA
